date,year,month,airline,published_airline,iata_code,geo_summary,geo_region,price_category,terminal,boarding_area,passenger_count
2016-07-01,2016,7,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,20800
2016-07-01,2016,7,China Airlines,China Airlines,CI,International,Asia,Other,International,A,9948
2016-07-01,2016,7,China Eastern,China Eastern,MU,International,Asia,Other,International,A,6063
2016-07-01,2016,7,China Southern,China Southern,CZ,International,Asia,Other,International,A,6269
2016-07-01,2016,7,Compass Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,12031
2016-07-01,2016,7,Compass Airlines,American Airlines,AA,Domestic,US,Other,Terminal 2,D,13314
2016-07-01,2016,7,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,198847
2016-07-01,2016,7,EVA Airways,EVA Airways,BR,International,Asia,Other,International,G,15819
2016-07-01,2016,7,Emirates,Emirates,EK,International,Middle East,Other,International,A,13703
2016-07-01,2016,7,Etihad Airways,Etihad Airways,EY,International,Middle East,Other,International,A,6874
2016-07-01,2016,7,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,36661
2016-07-01,2016,7,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,International,A,17415
2016-07-01,2016,7,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,6214
2016-07-01,2016,7,Jazz Aviation,Air Canada,AC,International,Canada,Other,International,G,2227
2016-07-01,2016,7,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,International,A,63242
2016-07-01,2016,7,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,International,G,124
2016-07-01,2016,7,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,12116
2016-07-01,2016,7,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,9753
2016-07-01,2016,7,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,22921
2016-07-01,2016,7,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,13403
2016-07-01,2016,7,Qantas Airways,Qantas Airways,QF,International,Australia / Oceania,Other,International,A,8468
2016-07-01,2016,7,SAS Airlines,SAS Airlines,SK,International,Europe,Other,International,G,7454
2016-07-01,2016,7,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,14878
2016-07-01,2016,7,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,1913
2016-07-01,2016,7,SkyWest Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,159321
2016-07-01,2016,7,SkyWest Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,6524
2016-07-01,2016,7,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,B,150958
2016-07-01,2016,7,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,International,A,11592
2016-07-01,2016,7,Swiss International,Swiss International,LX,International,Europe,Other,International,G,10638
2016-07-01,2016,7,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,A,5731
2016-07-01,2016,7,Turkish Airlines,Turkish Airlines,TK,International,Europe,Other,International,G,7172
2016-07-01,2016,7,United Airlines,United Airlines,UA,Domestic,US,Other,International,G,29798
2016-07-01,2016,7,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,E,319256
2016-07-01,2016,7,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,421784
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Asia,Other,International,G,71584
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Australia / Oceania,Other,International,G,6997
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Canada,Other,International,G,731
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,E,2251
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,18391
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Europe,Other,International,G,40264
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Mexico,Other,International,G,5273
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,E,474
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,F,24997
2016-07-01,2016,7,United Airlines,United Airlines,UA,International,Middle East,Other,International,G,3303
2016-07-01,2016,7,Virgin America,Virgin America,VX,Domestic,US,Low Fare,Terminal 2,D,224176
2016-07-01,2016,7,Virgin America,Virgin America,VX,International,Mexico,Low Fare,Terminal 2,D,6302
2016-07-01,2016,7,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,12775
2016-07-01,2016,7,Volaris Airlines,Volaris Airlines,Y4,International,Mexico,Low Fare,International,A,7383
2016-07-01,2016,7,WOW Air,WOW Air,WW,International,Europe,Other,International,G,6897
2016-07-01,2016,7,WestJet,WestJet,WS,International,Canada,Other,International,A,7652
2016-07-01,2016,7,XL Airways France,XL Airways France,SE,International,Europe,Other,International,A,2650
2016-08-01,2016,8,"Aer Lingus, Ltd.","Aer Lingus, Ltd.",EI,International,Europe,Other,International,G,7515
2016-08-01,2016,8,Aeromexico,Aeromexico,AM,International,Mexico,Other,International,A,10813
2016-08-01,2016,8,Air Berlin,Air Berlin,AB,International,Europe,Other,International,A,4926
2016-08-01,2016,8,Air Canada,Air Canada,AC,International,Canada,Other,International,G,52644
2016-08-01,2016,8,Air China,Air China,CA,International,Asia,Other,International,G,13841
2016-08-01,2016,8,Air France,Air France,AF,International,Europe,Other,International,A,24058
2016-08-01,2016,8,Air India Limited,Air India Limited,AI,International,Asia,Other,International,G,2564
2016-08-01,2016,8,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,7298
2016-08-01,2016,8,Fiji Airways,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Other,International,G,691
2016-08-01,2016,8,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,International,A,60648
2016-08-01,2016,8,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,International,A,5622
2016-08-01,2016,8,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,International,G,7396
2016-08-01,2016,8,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 1,C,86777
2016-08-01,2016,8,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 2,D,110410
2016-08-01,2016,8,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,International,A,7816
2016-08-01,2016,8,British Airways,British Airways,BA,International,Europe,Other,International,A,20212
2016-08-01,2016,8,"COPA Airlines, Inc.","COPA Airlines, Inc.",CM,International,Central America,Other,International,G,4268
2016-08-01,2016,8,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,19877
2016-08-01,2016,8,China Airlines,China Airlines,CI,International,Asia,Other,International,A,10584
2016-08-01,2016,8,China Eastern,China Eastern,MU,International,Asia,Other,International,A,6785
2016-08-01,2016,8,China Southern,China Southern,CZ,International,Asia,Other,International,A,5997
2016-08-01,2016,8,Compass Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,13272
2016-08-01,2016,8,Compass Airlines,American Airlines,AA,Domestic,US,Other,Terminal 2,D,12055
2016-08-01,2016,8,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,186982
2016-08-01,2016,8,EVA Airways,EVA Airways,BR,International,Asia,Other,International,G,16582
2016-08-01,2016,8,Emirates,Emirates,EK,International,Middle East,Other,International,A,12874
2016-08-01,2016,8,Etihad Airways,Etihad Airways,EY,International,Middle East,Other,International,A,6614
2016-08-01,2016,8,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,37143
2016-08-01,2016,8,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,International,A,16862
2016-08-01,2016,8,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,6201
2016-08-01,2016,8,Jazz Aviation,Air Canada,AC,International,Canada,Other,International,G,2179
2016-08-01,2016,8,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,International,A,65067
2016-08-01,2016,8,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,International,G,1147
2016-08-01,2016,8,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,13779
2016-08-01,2016,8,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,9870
2016-08-01,2016,8,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,22351
2016-08-01,2016,8,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,9004
2016-08-01,2016,8,Qantas Airways,Qantas Airways,QF,International,Australia / Oceania,Other,International,A,6167
2016-08-01,2016,8,SAS Airlines,SAS Airlines,SK,International,Europe,Other,International,G,7395
2016-08-01,2016,8,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,14575
2016-08-01,2016,8,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,1995
2016-08-01,2016,8,SkyWest Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,160972
2016-08-01,2016,8,SkyWest Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,6404
2016-08-01,2016,8,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,B,159185
2016-08-01,2016,8,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,International,A,10389
2016-08-01,2016,8,Swiss International,Swiss International,LX,International,Europe,Other,International,G,11674
2016-08-01,2016,8,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,A,5654
2016-08-01,2016,8,Turkish Airlines,Turkish Airlines,TK,International,Europe,Other,International,G,8870
2016-08-01,2016,8,United Airlines,United Airlines,UA,Domestic,US,Other,International,G,22832
2016-08-01,2016,8,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,E,319952
2016-08-01,2016,8,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,436976
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Asia,Other,International,G,74824
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Asia,Other,Terminal 3,F,1220
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Australia / Oceania,Other,International,G,7855
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Canada,Other,International,G,375
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,E,3041
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,18179
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Europe,Other,International,G,41654
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Europe,Other,Terminal 3,F,267
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Mexico,Other,International,G,4615
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,E,531
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Mexico,Other,Terminal 3,F,16374
2016-08-01,2016,8,United Airlines,United Airlines,UA,International,Middle East,Other,International,G,2752
2016-08-01,2016,8,Virgin America,Virgin America,VX,Domestic,US,Low Fare,Terminal 2,D,224015
2016-08-01,2016,8,Virgin America,Virgin America,VX,International,Mexico,Low Fare,Terminal 2,D,4695
2016-08-01,2016,8,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,14502
2016-08-01,2016,8,Volaris Airlines,Volaris Airlines,Y4,International,Mexico,Low Fare,International,A,5644
2016-08-01,2016,8,WOW Air,WOW Air,WW,International,Europe,Low Fare,International,A,7124
2016-08-01,2016,8,WestJet,WestJet,WS,International,Canada,Other,International,A,8053
2016-08-01,2016,8,XL Airways France,XL Airways France,SE,International,Europe,Other,International,A,3668
2016-09-01,2016,9,"Aer Lingus, Ltd.","Aer Lingus, Ltd.",EI,International,Europe,Other,International,G,7464
2016-09-01,2016,9,Aeromexico,Aeromexico,AM,International,Mexico,Other,International,A,11736
2016-09-01,2016,9,Air Berlin,Air Berlin,AB,International,Europe,Other,International,A,4926
2016-09-01,2016,9,Air Canada,Air Canada,AC,International,Canada,Other,International,G,42723
2016-09-01,2016,9,Air China,Air China,CA,International,Asia,Other,International,G,10377
2016-09-01,2016,9,Air France,Air France,AF,International,Europe,Other,International,A,19824
2016-09-01,2016,9,Air India Limited,Air India Limited,AI,International,Asia,Other,International,G,2373
2016-09-01,2016,9,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,8443
2016-09-01,2016,9,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,International,A,57527
2016-09-01,2016,9,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,International,A,6032
2016-09-01,2016,9,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,International,G,7039
2016-09-01,2016,9,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 1,C,76454
2016-09-01,2016,9,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 2,D,105592
2016-09-01,2016,9,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,International,A,6626
2016-09-01,2016,9,British Airways,British Airways,BA,International,Europe,Other,International,A,20589
2016-09-01,2016,9,"COPA Airlines, Inc.","COPA Airlines, Inc.",CM,International,Central America,Other,International,G,4263
2016-09-01,2016,9,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,18568
2016-09-01,2016,9,China Airlines,China Airlines,CI,International,Asia,Other,International,A,8984
2016-09-01,2016,9,China Eastern,China Eastern,MU,International,Asia,Other,International,A,6246
2016-09-01,2016,9,China Southern,China Southern,CZ,International,Asia,Other,International,A,5412
2016-09-01,2016,9,Compass Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,16603
2016-09-01,2016,9,Compass Airlines,American Airlines,AA,Domestic,US,Other,Terminal 2,D,10243
2016-09-01,2016,9,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,141560
2016-09-01,2016,9,EVA Airways,EVA Airways,BR,International,Asia,Other,International,G,13696
2016-09-01,2016,9,Emirates,Emirates,EK,International,Middle East,Other,International,A,10990
2016-09-01,2016,9,Etihad Airways,Etihad Airways,EY,International,Middle East,Other,International,A,5476
2016-09-01,2016,9,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,36571
2016-09-01,2016,9,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,International,A,15644
2016-09-01,2016,9,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,6398
2016-09-01,2016,9,Jazz Aviation,Air Canada,AC,International,Canada,Other,International,G,2032
2016-09-01,2016,9,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,International,A,65966
2016-09-01,2016,9,JetBlue Airways,JetBlue Airways,B6,Domestic,US,Low Fare,International,G,248
2016-09-01,2016,9,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,12992
2016-09-01,2016,9,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,8193
2016-09-01,2016,9,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,22757
2016-09-01,2016,9,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,8076
2016-09-01,2016,9,Qantas Airways,Qantas Airways,QF,International,Australia / Oceania,Other,International,A,7457
2016-09-01,2016,9,SAS Airlines,SAS Airlines,SK,International,Europe,Other,International,G,6779
2016-09-01,2016,9,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,12840
2016-09-01,2016,9,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,8284
2016-09-01,2016,9,SkyWest Airlines,United Airlines,UA,Domestic,US,Other,Terminal 3,F,153119
2016-09-01,2016,9,SkyWest Airlines,United Airlines,UA,International,Canada,Other,Terminal 3,F,6119
2016-09-01,2016,9,Southwest Airlines,Southwest Airlines,WN,Domestic,US,Low Fare,Terminal 1,B,155333
2016-09-01,2016,9,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,International,A,7101
2016-09-01,2016,9,Swiss International,Swiss International,LX,International,Europe,Other,International,G,9713
2016-09-01,2016,9,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,A,4876
